1.000000,4461.025532,3993.846056,4202.564000,4145.128104,4693.846039,4052.307593,4061.025542,4316.922971,4651.794758,4255.384511,4539.487068,4430.256302,4541.538350,4387.179380,
2.000000,4469.743480,4001.538364,4210.769128,4152.307591,4702.051167,4058.974260,4063.076824,4316.922971,4656.410143,4263.076819,4552.307581,4434.871686,4551.281940,4396.922969,
3.000000,4474.871685,4000.512723,4213.846051,4156.922975,4708.205013,4056.410157,4062.564003,4315.384510,4645.128092,4258.974255,4550.256299,4428.205020,4547.692196,4392.820405,
4.000000,4470.256301,3997.948620,4210.769128,4153.333232,4692.820398,4051.281952,4062.051183,4319.999894,4638.974246,4248.717845,4536.922966,4421.538353,4541.538350,4387.179380,
5.000000,4469.230660,4002.051184,4209.230666,4151.281950,4697.948603,4053.846055,4063.589644,4323.076817,4646.153733,4251.281947,4538.461427,4423.076815,4545.128094,4391.281944,
6.000000,4476.410147,4006.153748,4213.846051,4153.846052,4708.717834,4057.948619,4062.564003,4317.948612,4646.153733,4257.948614,4546.153735,4426.153738,4546.666555,4391.281944,
7.000000,4472.820403,4002.051184,4212.820410,4151.794770,4692.307578,4056.922978,4061.538362,4314.358869,4636.922964,4252.307588,4539.487068,4424.615276,4539.487068,4384.615277,
8.000000,4465.128096,3998.461441,4206.153743,4144.615283,4693.846039,4052.307593,4063.076824,4313.846048,4635.897323,4245.128101,4535.384504,4424.102456,4540.512709,4386.153739,
9.000000,4469.230660,3999.487082,4204.615282,4145.128104,4699.487065,4049.230670,4063.076824,4314.358869,4644.615271,4247.692204,4546.666555,4428.717840,4551.281940,4395.384508,
10.000000,4471.794762,3997.948620,4205.640923,4148.717847,4692.820398,4049.743491,4059.487080,4317.435792,4648.205015,4251.794768,4555.384504,4430.256302,4554.358863,4396.922969,
11.000000,4466.666557,3995.384518,4206.153743,4147.179386,4696.922962,4054.358875,4063.076824,4324.102458,4647.179374,4253.846050,4552.307581,4428.717840,4551.281940,4391.281944,
12.000000,4462.563993,3994.358877,4204.102461,4144.102463,4696.410142,4054.871696,4067.179388,4323.589638,4648.205015,4254.871691,4544.615273,4425.128097,4545.640914,4385.128098,
13.000000,4458.461429,3988.717851,4195.384513,4139.999899,4692.820398,4048.205029,4059.487080,4313.846048,4645.128092,4247.179383,4538.974248,4417.948610,4536.922966,4379.487072,
14.000000,4453.846045,3982.564005,4191.281949,4138.974258,4690.769116,4046.153747,4053.333234,4312.820407,4640.512707,4241.025537,4537.435786,4417.435789,4534.358863,4379.487072,
15.000000,4459.999891,3989.230672,4202.051179,4143.076822,4693.846039,4051.281952,4059.487080,4324.615279,4641.538348,4243.076819,4539.999889,4421.538353,4541.025530,4385.128098,
16.000000,4470.769121,4000.512723,4211.281948,4146.153745,4703.076808,4052.307593,4065.640926,4324.615279,4645.128092,4245.128101,4538.461427,4418.461430,4543.076812,4386.666559,
17.000000,4472.307583,3998.974261,4210.256307,4145.128104,4699.999885,4050.256311,4063.589644,4309.230664,4641.538348,4242.051178,4534.871684,4419.487071,4539.487068,4386.153739,
18.000000,4470.256301,3992.820415,4211.281948,4144.102463,4693.333219,4050.256311,4063.076824,4308.205023,4633.846041,4244.102460,4539.487068,4431.794763,4541.025530,4391.794764,
19.000000,4472.307583,3992.820415,4213.333230,4143.589642,4692.307578,4046.153747,4064.615285,4318.974253,4635.384502,4247.692204,4547.692196,4437.435789,4544.102453,4397.435790,
20.000000,4473.333224,3992.820415,4210.256307,4143.589642,4691.281937,4044.102465,4063.076824,4320.512715,4642.563989,4242.051178,4550.256299,4434.358866,4542.563991,4394.358867,
21.000000,4472.307583,3993.333236,4208.205025,4145.128104,4695.384501,4053.333234,4067.692208,4319.999894,4646.153733,4244.102460,4549.230658,4436.410148,4547.179376,4392.820405,
22.000000,4471.281942,3996.922979,4209.230666,4144.102463,4701.538347,4060.512721,4074.358875,4329.230663,4650.769117,4256.922973,4552.820401,4440.512712,4554.871683,4397.948610,
23.000000,4472.307583,3996.410159,4208.205025,4140.512719,4705.128090,4058.461439,4072.820413,4333.333227,4656.922963,4259.487075,4553.846042,4437.948609,4552.820401,4400.512713,
24.000000,4475.897326,3996.410159,4207.179384,4140.512719,4705.128090,4057.435798,4066.666567,4319.999894,4653.846040,4252.307588,4546.666555,4431.281943,4548.205017,4397.948610,
25.000000,4481.025531,4003.076825,4210.769128,4147.179386,4701.025526,4057.948619,4065.640926,4310.769125,4646.153733,4249.743486,4543.589632,4433.333225,4550.256299,4399.999892,
26.000000,4478.974249,4006.666569,4212.820410,4148.717847,4702.051167,4055.897337,4064.102465,4317.948612,4647.179374,4253.333229,4549.230658,4441.538353,4550.769119,4403.076815,
27.000000,4470.769121,3998.974261,4205.128102,4142.051181,4703.589629,4052.820414,4064.102465,4325.128099,4651.281938,4253.846050,4551.281940,4437.435789,4549.743478,4399.487072,
28.000000,4463.589634,3993.333236,4194.358872,4138.974258,4695.897321,4050.769132,4068.205029,4318.974253,4648.205015,4251.281947,4543.589632,4426.666558,4549.230658,4391.794764,
29.000000,4460.512711,3993.333236,4192.307590,4139.999899,4694.358860,4053.333234,4068.717849,4312.820407,4644.102451,4250.769127,4539.999889,4422.051174,4545.128094,4387.179380,
30.000000,4467.692198,3999.487082,4199.487077,4143.589642,4707.692193,4058.461439,4066.666567,4323.076817,4655.897322,4260.512716,4548.717837,4423.589635,4549.743478,4391.281944,
31.000000,4472.820403,4007.692210,4199.999897,4147.179386,4710.769116,4058.461439,4068.205029,4331.794766,4667.692194,4268.717844,4554.358863,4427.692199,4560.512709,4397.948610,
32.000000,4466.666557,4006.666569,4195.897333,4145.640924,4703.589629,4055.384516,4067.692208,4318.974253,4655.897322,4262.563998,4549.230658,4428.205020,4559.999888,4393.846046,
33.000000,4467.179378,4003.589646,4200.512718,4144.615283,4704.615270,4058.461439,4067.692208,4310.769125,4644.102451,4257.435793,4546.666555,4426.153738,4555.384504,4390.769123,
34.000000,4476.922967,4009.743492,4207.692205,4152.307591,4709.743475,4059.999901,4068.717849,4325.128099,4652.307579,4262.051178,4551.794760,4431.794763,4558.461427,4398.974251,
35.000000,4476.922967,4017.435799,4207.692205,4157.435796,4706.666552,4056.922978,4066.666567,4332.307586,4661.538348,4265.128101,4555.384504,4442.051173,4566.666555,4407.179379,
36.000000,4471.281942,4014.871697,4204.615282,4151.281950,4702.051167,4055.384516,4066.666567,4322.563997,4657.948604,4262.563998,4556.410145,4441.538353,4570.256298,4407.179379,
37.000000,4473.846044,4010.256312,4205.640923,4147.692206,4704.102449,4059.487080,4072.307593,4319.999894,4653.333220,4265.640921,4557.948606,4439.487071,4570.256298,4407.179379,
38.000000,4479.487070,4010.769133,4207.179384,4151.281950,4709.743475,4063.589644,4075.897336,4324.102458,4657.948604,4272.307588,4558.974247,4441.025532,4570.256298,4408.205020,
39.000000,4474.871685,4008.205030,4205.640923,4149.743488,4708.717834,4062.564003,4071.281952,4319.487074,4659.487066,4266.153742,4551.794760,4434.871686,4564.615273,4402.563995,
40.000000,4464.102455,4004.102466,4198.461436,4141.538360,4704.102449,4061.538362,4063.589644,4312.820407,4648.205015,4254.358870,4542.051171,4429.230661,4557.435786,4396.410149,
41.000000,4467.692198,4008.205030,4196.922974,4144.102463,4703.589629,4063.589644,4065.128106,4314.358869,4643.076810,4256.410152,4550.256299,4432.307584,4565.128093,4403.076815,
42.000000,4473.846044,4011.281953,4196.922974,4153.333232,4704.102449,4062.564003,4073.846054,4321.025535,4649.743476,4264.102460,4558.974247,4434.871686,4574.358863,4410.769123,
43.000000,4467.692198,4006.666569,4190.769128,4147.179386,4703.076808,4056.922978,4069.230670,4320.512715,4650.256297,4262.563998,4551.281940,4431.794763,4564.615273,4403.076815,
44.000000,4468.205019,4008.205030,4193.333231,4139.999899,4704.102449,4053.846055,4062.564003,4322.563997,4652.307579,4257.435793,4547.179376,4430.256302,4556.922965,4395.897328,
45.000000,4475.897326,4017.435799,4203.589641,4147.692206,4704.102449,4052.820414,4067.179388,4330.769125,4663.589630,4257.948614,4553.846042,4433.846045,4566.666555,4403.589636,
46.000000,4474.871685,4017.948620,4203.589641,4151.281950,4702.563988,4051.281952,4068.205029,4326.666561,4665.640912,4263.589639,4556.410145,4442.051173,4573.333222,4412.307584,
47.000000,4472.307583,4013.333235,4201.025538,4143.589642,4701.025526,4052.820414,4059.999901,4311.794766,4651.281938,4264.102460,4554.358863,4446.153737,4570.256298,4411.281943,
48.000000,4475.897326,4011.794774,4201.025538,4143.076822,4699.999885,4054.358875,4057.435798,4308.717843,4639.999887,4252.307588,4551.794760,4438.974250,4566.666555,4405.128097,
49.000000,4476.922967,4011.281953,4200.512718,4145.640924,4702.051167,4053.333234,4063.589644,4318.461433,4646.666553,4246.153742,4549.743478,4434.358866,4563.589632,4402.051174,
50.000000,4477.435788,4014.358876,4204.102461,4146.666565,4706.153731,4054.358875,4064.102465,4318.461433,4654.358861,4253.846050,4551.794760,4434.358866,4564.102452,4406.666559,
