41;4367.7;4024.1;4228.7;4219;4517.4;4280.5;4011.3;4331.8;4512.3;4029.2;4439.5;4367.7;4447.7;4267.2
42;4366.2;4029.7;4236.4;4222.6;4522.6;4276.9;4006.7;4332.8;4511.3;4029.2;4437.4;4374.9;4448.2;4273.8
43;4374.4;4025.6;4234.9;4219;4527.2;4285.6;4010.3;4337.4;4512.3;4025.6;4435.4;4373.3;4439.5;4273.3
44;4377.4;4020.5;4226.2;4215.4;4521.5;4283.6;4011.3;4333.8;4507.2;4021;4434.9;4363.6;4436.4;4268.2
45;4373.8;4019;4222.1;4218.5;4515.9;4272.8;4009.2;4328.2;4502.1;4021;4434.9;4359;4442.1;4264.6
46;4370.3;4012.8;4221.5;4213.8;4519.5;4272.8;4010.3;4333.8;4506.7;4024.6;4436.4;4361;4441;4263.6
47;4372.8;4010.3;4225.6;4210.8;4526.7;4279.5;4013.3;4339;4516.4;4029.7;4440;4364.6;4439.5;4264.6
48;4382.1;4021.5;4232.8;4221;4532.8;4282.6;4010.8;4332.3;4516.9;4034.4;4444.1;4366.7;4447.2;4273.3
49;4391.3;4031.8;4237.4;4228.7;4533.3;4281;4000;4324.6;4507.7;4036.4;4448.2;4371.8;4456.4;4284.1
50;4398.5;4031.8;4243.1;4225.1;4532.8;4274.4;3989.7;4322.1;4501.5;4038.5;4455.9;4379.5;4463.6;4288.7
51;4402.6;4030.8;4249.2;4222.6;4535.4;4266.7;3996.4;4327.2;4507.2;4047.2;4462.6;4384.6;4469.7;4289.7
52;4399.5;4027.2;4245.1;4220;4530.8;4267.7;4010.3;4333.8;4515.9;4052.3;4461.5;4381;4466.2;4287.7
53;4392.8;4024.1;4232.8;4215.9;4522.6;4272.8;4014.4;4337.4;4514.9;4047.7;4452.3;4371.8;4457.9;4281
54;4393.8;4029.7;4230.3;4216.9;4526.2;4274.9;4012.8;4340.5;4512.8;4043.6;4447.7;4367.7;4457.4;4276.4
55;4395.4;4030.3;4232.3;4215.4;4531.3;4274.4;4010.3;4339.5;4512.8;4038.5;4447.2;4370.3;4454.9;4275.9
56;4388.7;4020.5;4228.2;4206.7;4527.7;4269.7;4003.1;4327.2;4501;4026.7;4442.6;4373.3;4446.2;4278.5
57;4388.2;4023.6;4229.2;4205.6;4526.7;4265.6;3996.4;4321.5;4490.3;4028.7;4444.6;4372.8;4451.3;4283.6
58;4392.8;4032.8;4234.9;4211.3;4525.1;4269.7;3997.9;4323.1;4490.3;4034.9;4449.7;4371.3;4454.4;4281.5
59;4388.7;4026.7;4230.3;4207.7;4516.9;4271.8;3997.9;4314.9;4483.6;4024.6;4439;4367.7;4439.5;4267.2
60;4386.2;4017.4;4227.2;4200.5;4518.5;4259.5;3990.8;4313.8;4477.9;4019;4430.8;4365.1;4436.4;4264.6
61;4391.8;4024.1;4231.8;4203.6;4525.6;4247.2;3987.7;4325.1;4488.7;4029.2;4442.6;4367.7;4453.3;4281
62;4395.9;4029.7;4230.8;4212.3;4522.6;4251.3;3993.3;4328.2;4495.9;4032.8;4448.2;4370.3;4457.4;4290.8
63;4392.8;4023.6;4222.6;4209.7;4519;4260.5;4001.5;4324.6;4493.3;4033.8;4442.1;4369.2;4449.7;4283.6
64;4384.1;4019.5;4220;4197.9;4521;4256.9;4005.6;4327.2;4494.4;4036.9;4444.6;4364.1;4451.3;4274.9
65;4370.8;4019;4220;4195.4;4519;4249.2;4007.2;4330.3;4494.9;4032.8;4449.2;4361.5;4453.3;4275.9
66;4366.2;4015.4;4216.9;4200;4513.8;4249.7;4002.6;4326.2;4489.7;4025.6;4446.2;4364.1;4445.6;4279
67;4374.9;4009.7;4216.9;4195.9;4510.8;4247.7;3991.8;4319.5;4483.1;4022.1;4442.1;4364.6;4439.5;4272.3
68;4385.6;4011.3;4219.5;4190.8;4515.4;4243.1;3988.7;4319;4484.1;4023.1;4443.1;4366.2;4445.6;4266.7
69;4388.2;4015.9;4218.5;4192.8;4524.1;4245.6;3994.4;4321.5;4489.7;4025.6;4445.1;4365.6;4451.8;4271.3
70;4386.7;4017.4;4215.4;4193.3;4521.5;4247.2;3994.4;4316.4;4487.2;4026.2;4440.5;4359;4447.2;4270.8
71;4391.3;4019;4216.4;4194.4;4513.3;4237.9;3987.2;4317.4;4485.6;4030.8;4441.5;4355.9;4448.2;4267.7
72;4397.9;4022.6;4219;4198.5;4513.3;4228.7;3984.1;4326.2;4492.8;4036.4;4453.8;4361;4456.9;4273.3
73;4400;4023.1;4219.5;4200.5;4516.9;4231.3;3986.2;4321.5;4486.7;4032.3;4458.5;4362.6;4459;4279
74;4401;4023.1;4224.6;4202.6;4516.9;4235.4;3988.7;4316.9;4475.4;4029.2;4455.4;4363.6;4454.9;4277.4
75;4399.5;4024.1;4226.7;4202.6;4514.4;4236.9;3988.7;4323.1;4481.5;4034.9;4454.9;4367.7;4450.8;4272.8
76;4391.3;4021;4220;4196.9;4508.7;4238.5;3984.1;4319;4481.5;4029.2;4450.3;4365.1;4443.6;4264.1
77;4391.3;4022.1;4220;4195.4;4514.4;4240;3979;4309.2;4471.3;4019;4447.2;4366.2;4442.1;4263.6
78;4404.6;4032.3;4229.7;4200;4530.3;4240;3980;4318.5;4476.4;4026.7;4461;4380;4459.5;4282.1
79;4412.8;4041;4233.8;4202.6;4529.2;4236.9;3983.6;4328.2;4486.7;4036.4;4471.3;4386.7;4471.8;4294.4
80;4409.7;4042.6;4231.3;4202.1;4514.9;4235.9;3984.6;4322.1;4481;4028.7;4468.2;4380;4461.5;4284.1
81;4405.1;4039.5;4224.6;4198.5;4511.8;4235.9;3985.6;4315.9;4470.3;4019.5;4465.1;4372.8;4451.3;4273.3
82;4400;4034.9;4216.4;4191.3;4517.4;4236.4;3985.1;4314.9;4472.8;4019;4465.1;4366.7;4452.3;4271.8
83;4393.3;4030.8;4212.8;4190.3;4515.4;4233.3;3975.9;4314.9;4479.5;4016.4;4465.6;4364.1;4447.7;4269.2
84;4389.2;4029.7;4210.3;4192.8;4510.8;4223.6;3967.7;4315.9;4472.8;4010.3;4462.1;4363.6;4435.9;4262.1
85;4386.2;4028.7;4203.1;4188.7;4508.7;4220.5;3966.2;4313.8;4459.5;4003.6;4450.8;4360;4429.2;4255.9
86;4389.2;4031.3;4199.5;4182.1;4509.7;4224.6;3966.7;4315.9;4466.2;4005.1;4450.8;4359.5;4436.9;4257.4
87;4402.6;4042.1;4209.7;4184.6;4512.8;4225.1;3972.3;4327.2;4485.6;4018.5;4466.7;4367.2;4453.3;4268.2
88;4414.4;4050.8;4218.5;4193.3;4510.8;4225.1;3974.9;4327.7;4481.5;4023.1;4468.7;4371.8;4457.4;4274.4
89;4412.3;4043.1;4216.4;4197.4;4504.1;4228.7;3969.2;4315.4;4463.1;4008.7;4456.9;4366.7;4441.5;4266.2
90;4405.6;4028.7;4209.7;4190.8;4498.5;4226.7;3966.2;4317.4;4464.1;3998.5;4456.4;4362.6;4431.3;4258.5
91;4401;4026.7;4207.2;4180.5;4500;4223.6;3967.2;4320.5;4473.3;4004.6;4459.5;4362.1;4434.9;4257.4
92;4396.9;4031.3;4207.7;4182.1;4509.7;4231.3;3965.1;4314.4;4469.7;4011.3;4455.4;4360.5;4436.9;4253.8
93;4399;4034.9;4204.1;4190.8;4513.3;4234.4;3964.6;4318.5;4470.8;4012.3;4454.9;4356.4;4435.4;4249.7
94;4394.9;4035.9;4199.5;4190.3;4508.7;4226.2;3967.2;4326.7;4479.5;4015.4;4457.9;4354.4;4440;4252.8
95;4380.5;4033.8;4198.5;4184.1;4510.8;4222.1;3964.6;4320.5;4474.9;4016.4;4458.5;4356.4;4443.6;4256.4
96;4379;4034.4;4199;4182.6;4513.8;4224.6;3957.9;4313.8;4464.1;4008.2;4455.9;4355.9;4441;4262.6
97;4392.8;4037.9;4199.5;4184.6;4506.7;4227.7;3957.9;4318.5;4465.6;4001.5;4453.8;4356.4;4444.6;4270.3
98;4400;4038.5;4204.1;4185.6;4503.1;4232.3;3963.1;4322.1;4468.7;4007.7;4456.4;4361.5;4452.8;4272.8
99;4397.4;4034.9;4206.7;4184.6;4505.6;4232.3;3959;4316.9;4467.7;4011.3;4460;4365.1;4453.3;4271.3
100;4393.8;4029.2;4202.6;4182.1;4501.5;4225.1;3948.7;4313.3;4469.7;4007.2;4455.9;4362.1;4449.2;4265.1
101;4393.3;4029.2;4200.5;4183.6;4500.5;4222.1;3949.2;4316.9;4474.4;4011.3;4452.8;4364.1;4449.7;4261.5
102;4394.9;4032.3;4204.1;4182.1;4501;4221;3954.9;4319;4475.4;4017.4;4456.4;4369.2;4449.7;4265.1
103;4389.7;4028.7;4202.1;4174.9;4493.3;4217.9;3952.8;4319;4468.7;4010.8;4451.3;4364.1;4444.6;4264.1
104;4388.2;4025.1;4197.4;4172.8;4494.4;4221.5;3951.8;4322.1;4463.6;4006.2;4444.6;4359;4444.1;4259
105;4394.9;4027.7;4194.9;4172.3;4503.6;4226.2;3953.3;4319.5;4464.1;4010.8;4446.7;4359.5;4445.1;4260
106;4392.8;4027.7;4193.3;4170.8;4501.5;4225.1;3952.3;4312.3;4464.1;4009.7;4445.1;4355.4;4439;4261
107;4387.2;4027.2;4194.4;4175.4;4497.4;4228.7;3950.8;4320;4471.3;4014.9;4442.6;4353.3;4441;4260
108;4386.2;4028.2;4191.3;4176.4;4503.1;4229.7;3941;4326.7;4483.1;4029.7;4445.6;4354.4;4450.8;4257.9
109;4378.5;4025.1;4183.1;4167.7;4501.5;4222.1;3927.7;4315.4;4480.5;4028.2;4443.6;4347.7;4447.7;4247.2
110;4372.8;4025.6;4181.5;4168.7;4490.8;4221;3925.1;4305.1;4464.1;4008.7;4434.4;4344.6;4440;4246.2
111;4387.2;4034.4;4189.7;4177.9;4489.7;4224.1;3924.1;4307.7;4455.4;4000.5;4434.9;4352.3;4444.6;4262.1
112;4404.6;4036.4;4195.9;4176.4;4495.4;4219;3916.9;4307.7;4455.4;4005.1;4439.5;4352.3;4451.3;4271.3
113;4402.1;4024.1;4188.2;4168.2;4488.7;4211.8;3914.4;4304.1;4452.3;3998.5;4432.3;4344.6;4442.6;4264.1
114;4391.8;4016.4;4181.5;4166.7;4484.1;4211.3;3922.1;4311.3;4456.9;3993.3;4428.7;4344.6;4434.9;4255.9
115;4392.8;4019.5;4184.1;4170.3;4491.3;4219.5;3930.8;4323.1;4475.4;4008.7;4437.4;4349.2;4440;4251.8
116;4390.8;4017.9;4181.5;4163.6;4492.8;4224.1;3930.3;4324.1;4479.5;4015.9;4433.8;4342.6;4432.8;4241
117;4378.5;4010.3;4174.9;4156.4;4487.7;4220;3923.6;4313.8;4466.7;4000;4416.9;4332.8;4413.3;4227.7
118;4376.9;4012.3;4179.5;4158.5;4490.8;4218.5;3919;4305.6;4459;3992.8;4413.8;4335.4;4414.4;4226.2
119;4389.2;4015.4;4187.7;4159.5;4492.3;4217.4;3916.4;4306.2;4457.9;3996.9;4421;4344.1;4430.3;4237.4
120;4401;4014.4;4190.8;4156.9;4489.2;4212.8;3909.7;4305.6;4455.9;3996.9;4424.6;4349.2;4436.4;4245.1
121;4408.7;4020;4196.9;4164.1;4492.8;4214.9;3904.6;4305.1;4456.4;4000;4432.3;4352.3;4441.5;4248.7
122;4411.8;4028.2;4199;4173.8;4494.4;4220;3905.1;4310.8;4461;4002.1;4438.5;4352.8;4444.6;4253.3
123;4408.7;4024.6;4196.4;4171.8;4490.3;4217.9;3907.7;4316.4;4467.2;4003.6;4436.4;4351.8;4440;4253.8
124;4409.7;4017.4;4200;4169.7;4489.2;4217.4;3909.2;4316.9;4475.9;4013.3;4439;4356.4;4441.5;4252.8
125;4411.3;4014.9;4206.2;4170.8;4488.2;4219;3907.7;4313.3;4472.3;4013.8;4442.6;4361;4444.1;4252.8
126;4400;4009.7;4204.1;4165.1;4486.7;4210.3;3902.1;4306.7;4456.4;3996.9;4430.8;4356.4;4432.8;4243.1
127;4392.8;4008.2;4198.5;4164.1;4490.3;4205.6;3903.6;4310.3;4457.4;3995.9;4423.1;4353.3;4425.6;4232.3
128;4400.5;4014.4;4193.8;4166.2;4492.3;4210.3;3911.8;4316.9;4467.2;4009.2;4429.7;4356.9;4431.8;4231.8
129;4405.6;4018.5;4189.7;4161.5;4486.2;4208.2;3913.8;4309.2;4459;4005.1;4428.7;4357.4;4435.9;4231.8
130;4404.1;4014.9;4191.3;4160;4484.1;4205.6;3909.2;4303.6;4448.2;3993.8;4420;4352.3;4433.8;4231.3
131;4406.2;4008.7;4195.4;4163.1;4492.3;4213.8;3905.1;4312.3;4450.3;3991.3;4417.9;4346.7;4428.2;4233.8
132;4408.7;4006.2;4195.4;4161.5;4497.4;4217.9;3903.6;4313.8;4453.8;3990.8;4419.5;4345.6;4422.1;4232.3
133;4404.1;4004.6;4195.9;4159;4493.3;4208.7;3899.5;4302.6;4449.7;3987.7;4416.9;4348.2;4420.5;4229.7
134;4401.5;4004.1;4199.5;4161;4492.3;4201;3893.8;4298.5;4445.1;3989.2;4416.4;4352.8;4423.6;4232.3
135;4407.2;4007.2;4200.5;4162.1;4495.4;4204.1;3890.8;4306.7;4448.7;3995.4;4420;4356.9;4427.2;4237.4
136;4417.4;4013.3;4200.5;4164.1;4496.9;4209.2;3893.8;4315.9;4456.9;4000;4423.1;4359.5;4436.4;4242.1
137;4426.2;4016.9;4203.1;4169.7;4500.5;4206.7;3901;4322.1;4458.5;3998.5;4423.6;4362.6;4445.1;4247.7
138;4427.7;4014.9;4199.5;4169.2;4497.4;4201;3905.6;4324.6;4455.9;3994.4;4423.1;4361;4437.4;4245.6
139;4417.9;4009.2;4190.8;4164.1;4485.1;4200.5;3904.6;4319.5;4454.9;3993.3;4416.9;4352.3;4424.1;4236.4
140;4405.6;4004.1;4187.7;4162.1;4481;4203.6;3901.5;4309.2;4451.8;3991.3;4408.2;4344.1;4420;4230.3
141;4400.5;3996.9;4188.7;4157.9;4482.1;4200.5;3897.9;4305.6;4453.3;3985.6;4405.1;4343.6;4417.9;4227.2
142;4401;3991.3;4187.7;4149.7;4474.9;4191.3;3889.7;4304.1;4455.9;3985.6;4405.1;4343.6;4413.3;4223.6
143;4404.6;3993.8;4189.7;4149.7;4468.7;4191.8;3884.1;4302.6;4452.3;3993.8;4405.6;4343.6;4419.5;4221.5
144;4409.7;3990.3;4191.3;4147.7;4464.6;4196.9;3888.2;4308.7;4450.3;3998.5;4407.2;4346.7;4425.1;4223.1
145;4416.4;3984.1;4191.3;4143.6;4462.1;4198.5;3894.4;4317.4;4453.8;3998.5;4411.3;4348.2;4422.6;4227.7
146;4423.1;3990.8;4196.4;4149.7;4469.2;4206.7;3897.9;4317.9;4455.4;4000;4417.4;4350.8;4424.6;4236.4
147;4422.6;3993.3;4197.4;4151.8;4471.3;4211.8;3895.4;4315.9;4454.9;3997.9;4415.9;4351.3;4422.1;4239
148;4417.4;3987.2;4191.3;4144.6;4469.7;4208.2;3893.3;4314.4;4452.8;3993.3;4405.6;4348.2;4413.8;4229.2
149;4406.7;3984.1;4181;4138.5;4477.9;4209.2;3888.7;4309.2;4444.6;3987.7;4393.3;4339.5;4408.2;4214.4
150;4392.3;3979.5;4169.7;4128.7;4479.5;4213.3;3882.1;4302.6;4429.7;3975.9;4379;4328.2;4395.4;4200
151;4393.3;3979.5;4170.3;4125.1;4471.8;4212.3;3880;4302.1;4425.6;3968.2;4371.8;4326.2;4388.2;4201.5
152;4408.7;3990.3;4183.1;4137.4;4473.8;4213.3;3884.1;4306.2;4433.8;3975.4;4381.5;4335.9;4406.2;4219.5
153;4421;3994.4;4190.8;4148.2;4479.5;4216.9;3889.2;4310.8;4441.5;3986.7;4397.9;4344.6;4420;4233.3
154;4422.6;3988.2;4188.2;4144.1;4473.8;4213.8;3889.7;4312.3;4445.6;3990.8;4401;4344.1;4415.4;4230.3
155;4421;3986.7;4187.2;4140.5;4471.8;4215.9;3887.7;4311.3;4447.2;3990.8;4396.9;4341.5;4415.9;4224.6
156;4421.5;3989.7;4189.2;4140.5;4481;4225.6;3886.7;4309.2;4442.6;3990.8;4397.4;4343.6;4421;4228.2
157;4422.6;3989.2;4187.7;4137.9;4484.1;4226.2;3884.6;4304.6;4437.4;3990.3;4399.5;4348.2;4417.9;4230.8
158;4415.9;3985.1;4185.1;4134.4;4479.5;4217.4;3879.5;4304.1;4438.5;3988.2;4394.4;4347.7;4413.8;4223.6
159;4410.8;3983.1;4184.6;4132.3;4472.8;4215.9;3874.9;4305.1;4435.4;3981.5;4385.6;4341;4409.2;4216.4
160;4416.4;3984.1;4187.2;4131.8;4469.7;4219;3874.4;4298.5;4427.2;3973.8;4384.1;4342.1;4405.6;4219.5
161;4423.6;3983.6;4187.2;4131.8;4470.3;4216.4;3878.5;4300.5;4430.8;3975.9;4390.3;4349.2;4409.2;4222.6
162;4423.1;3983.6;4184.1;4132.8;4469.7;4217.4;3883.1;4312.3;4437.4;3984.1;4391.3;4347.2;4409.7;4217.9
163;4416.9;3987.2;4176.9;4132.3;4468.7;4225.1;3884.1;4310.3;4433.3;3986.7;4385.1;4337.4;4403.6;4212.8
164;4408.7;3990.3;4168.2;4129.7;4473.8;4228.2;3882.1;4300.5;4430.8;3984.1;4382.1;4336.9;4400.5;4212.8
165;4407.2;3987.7;4168.2;4124.1;4475.9;4223.6;3880.5;4303.6;4436.9;3983.6;4380.5;4341;4403.1;4213.8
166;4412.8;3983.6;4174.4;4120.5;4475.9;4224.1;3881;4306.2;4434.9;3984.1;4383.1;4341;4409.2;4213.8
167;4411.3;3978.5;4172.8;4120.5;4471.3;4225.1;3880.5;4300.5;4424.6;3979.5;4386.7;4338.5;4408.7;4213.3
168;4403.1;3971.3;4167.2;4117.9;4459.5;4223.1;3881;4299.5;4426.7;3973.3;4384.6;4339;4401;4208.2
169;4404.1;3973.3;4171.3;4117.9;4459.5;4224.6;3886.7;4308.7;4439;3982.6;4392.3;4344.1;4404.1;4210.3
170;4412.8;3980.5;4177.4;4122.6;4470.3;4228.7;3888.7;4315.4;4441.5;3994.9;4402.6;4348.2;4413.8;4218.5
171;4416.9;3984.1;4173.8;4126.7;4471.3;4228.2;3880.5;4310.3;4435.4;3989.2;4400;4346.7;4415.9;4221
172;4414.4;3989.2;4167.7;4129.2;4470.3;4224.6;3874.9;4299.5;4430.8;3974.9;4393.8;4343.1;4408.7;4220
173;4412.3;3995.4;4166.2;4129.2;4470.3;4224.1;3881.5;4300;4430.8;3971.3;4394.4;4342.6;4401.5;4222.1
174;4415.9;3997.9;4169.2;4127.2;4464.6;4222.1;3884.6;4304.1;4431.3;3973.8;4393.3;4341;4400.5;4223.1
175;4414.9;3996.9;4168.7;4126.2;4462.6;4220.5;3877.4;4295.4;4424.6;3966.2;4387.7;4333.8;4394.9;4217.4
176;4413.3;3995.9;4163.1;4129.2;4464.1;4224.6;3879;4290.8;4423.1;3956.9;4384.1;4331.3;4384.6;4213.3
177;4422.1;3994.9;4162.1;4128.2;4463.6;4227.2;3889.2;4302.6;4435.4;3964.6;4391.3;4340;4388.7;4214.4
178;4432.3;3993.3;4164.6;4121.5;4463.6;4227.7;3891.8;4303.6;4436.9;3974.4;4404.1;4347.2;4400.5;4219.5
179;4429.2;3994.4;4167.7;4120.5;4466.2;4226.7;3890.3;4294.9;4429.2;3972.8;4406.2;4349.7;4400;4223.1
180;4423.1;3991.8;4170.3;4121;4465.6;4217.4;3890.8;4301.5;4438.5;3974.4;4404.6;4353.3;4397.4;4222.6
181;4429.2;3990.8;4174.4;4120.5;4461.5;4209.7;3891.8;4312.8;4451.8;3986.7;4410.3;4355.9;4412.8;4226.7
182;4435.9;3993.3;4174.4;4119.5;4463.1;4217.9;3894.9;4311.3;4447.7;3990.8;4414.9;4353.8;4421.5;4232.8
183;4430.3;3991.3;4166.2;4114.9;4467.2;4222.6;3893.3;4303.1;4437.9;3978.5;4405.6;4347.7;4407.2;4221.5
184;4422.6;3982.1;4155.9;4111.3;4462.6;4220;3891.8;4302.6;4436.4;3970.3;4394.9;4341;4394.9;4208.2
185;4424.1;3979;4160;4115.9;4455.9;4223.1;3898.5;4309.2;4438.5;3975.9;4399;4341;4400;4217.4
186;4428.2;3987.7;4173.3;4121.5;4462.6;4225.6;3903.1;4310.8;4437.9;3979.5;4408.2;4347.7;4408.2;4234.9
187;4427.7;3990.3;4173.3;4119;4465.6;4216.4;3893.8;4301;4433.3;3970.8;4403.1;4347.7;4407.2;4234.4
188;4427.7;3988.7;4165.1;4119;4459;4211.8;3887.7;4294.4;4429.2;3966.7;4395.9;4344.1;4404.6;4229.7
189;4432.3;3992.8;4168.2;4125.1;4465.1;4220;3891.8;4302.1;4435.4;3974.4;4403.1;4348.2;4411.8;4238.5
190;4437.9;3994.4;4171.3;4126.2;4475.4;4224.6;3894.9;4309.2;4444.1;3981.5;4409.7;4351.8;4420;4248.7
191;4442.1;3992.3;4164.1;4124.1;4473.8;4221;3896.4;4307.2;4447.7;3988.2;4412.3;4350.8;4422.1;4251.8
192;4441.5;3990.3;4160;4123.6;4471.3;4223.1;3902.6;4307.7;4448.7;3994.9;4414.9;4349.2;4422.6;4250.8
193;4436.4;3987.7;4161.5;4120.5;4469.2;4230.3;3905.6;4311.8;4447.7;3990.3;4408.2;4345.6;4419;4245.1
194;4435.9;3988.7;4165.1;4119.5;4465.1;4224.6;3903.1;4309.2;4447.2;3983.1;4404.1;4345.1;4413.8;4241
195;4438.5;3992.8;4167.7;4122.6;4461.5;4209.2;3899;4301;4448.7;3987.7;4408.2;4349.7;4415.4;4246.2
196;4435.9;3988.2;4166.2;4120.5;4458.5;4201.5;3893.3;4299;4448.7;3991.8;4411.3;4350.8;4418.5;4251.8
197;4441.5;3988.2;4170.3;4123.6;4462.6;4206.7;3896.9;4307.7;4452.3;3997.4;4420.5;4357.4;4426.7;4253.3
198;4457.9;4001;4182.6;4134.9;4473.3;4209.7;3902.6;4316.9;4460.5;4011.8;4433.8;4371.3;4434.9;4255.9
199;4460.5;4005.6;4191.3;4137.4;4480;4209.7;3899.5;4315.9;4459;4014.4;4433.3;4377.9;4436.4;4259.5
200;4445.6;3995.9;4188.7;4132.8;4479;4216.4;3896.4;4307.2;4445.6;3998.5;4423.1;4373.8;4436.9;4261
