3.0461538e+03,3.1369230e+03,4.3723076e+03,3.7271794e+03,2.9266666e+03,3.5728204e+03,3.5728204e+03,3.2917948e+03,4.2589743e+03,4.7056409e+03,2.3492307e+03,4.5164101e+03,3.8302563e+03,3.2799999e+03,3.6261538e+03
3.0748717e+03,3.1533333e+03,4.3892307e+03,3.7420512e+03,2.9410256e+03,3.5984615e+03,3.5984615e+03,3.3102563e+03,4.2789743e+03,4.7415383e+03,2.3712820e+03,4.5415384e+03,3.8538461e+03,3.3046153e+03,3.6482050e+03
3.1051281e+03,3.1630768e+03,4.4128204e+03,3.7558973e+03,2.9594871e+03,3.6235897e+03,3.6235897e+03,3.3328204e+03,4.2887178e+03,4.7553845e+03,2.4010256e+03,4.5676922e+03,3.8779486e+03,3.3235897e+03,3.6738461e+03
3.1138461e+03,3.1635897e+03,4.4148717e+03,3.7569230e+03,2.9651281e+03,3.6092307e+03,3.6092307e+03,3.3312820e+03,4.2856409e+03,4.7482050e+03,2.4138461e+03,4.5748717e+03,3.8892307e+03,3.3266666e+03,3.6835897e+03
3.1179486e+03,3.1656409e+03,4.4117948e+03,3.7584614e+03,2.9656410e+03,3.5958973e+03,3.5958973e+03,3.3261538e+03,4.2846153e+03,4.7482050e+03,2.4179487e+03,4.5794871e+03,3.8917948e+03,3.3374358e+03,3.6907691e+03
3.1266666e+03,3.1620512e+03,4.4128204e+03,3.7635897e+03,2.9815384e+03,3.6066666e+03,3.6066666e+03,3.3353845e+03,4.2825640e+03,4.7441024e+03,2.4282051e+03,4.5902563e+03,3.8989743e+03,3.3482050e+03,3.6974358e+03
3.1430768e+03,3.1641025e+03,4.4179486e+03,3.7697435e+03,3.0117948e+03,3.6169230e+03,3.6169230e+03,3.3476922e+03,4.2861537e+03,4.7358973e+03,2.4471794e+03,4.6035896e+03,3.9164102e+03,3.3605127e+03,3.7061538e+03
3.1687179e+03,3.1794871e+03,4.4333332e+03,3.7794871e+03,3.0343589e+03,3.6230768e+03,3.6230768e+03,3.3584615e+03,4.3030768e+03,4.7451281e+03,2.4712820e+03,4.6194871e+03,3.9374358e+03,3.3856409e+03,3.7251281e+03
3.1943589e+03,3.1953845e+03,4.4461537e+03,3.7917948e+03,3.0497435e+03,3.6338461e+03,3.6338461e+03,3.3728204e+03,4.3123076e+03,4.7712819e+03,2.4902563e+03,4.6384614e+03,3.9569230e+03,3.4112820e+03,3.7507691e+03
3.2051281e+03,3.2010256e+03,4.4451281e+03,3.8025640e+03,3.0676922e+03,3.6364102e+03,3.6364102e+03,3.3841025e+03,4.3102563e+03,4.7799999e+03,2.4989743e+03,4.6523076e+03,3.9753845e+03,3.4246153e+03,3.7671794e+03
3.2061538e+03,3.1943589e+03,4.4405127e+03,3.8030768e+03,3.0779486e+03,3.6317948e+03,3.6317948e+03,3.3871794e+03,4.3184614e+03,4.7676922e+03,2.5138461e+03,4.6564101e+03,3.9912820e+03,3.4261538e+03,3.7723076e+03
3.2158974e+03,3.1907692e+03,4.4476922e+03,3.7994871e+03,3.0912820e+03,3.6364102e+03,3.6364102e+03,3.3907691e+03,4.3276922e+03,4.7646153e+03,2.5323076e+03,4.6594871e+03,4.0061537e+03,3.4292307e+03,3.7799999e+03
3.2405127e+03,3.2092307e+03,4.4676922e+03,3.8164102e+03,3.1169230e+03,3.6543589e+03,3.6543589e+03,3.4041025e+03,4.3292307e+03,4.7794871e+03,2.5435897e+03,4.6748717e+03,4.0287179e+03,3.4487179e+03,3.8005127e+03
3.2651281e+03,3.2261538e+03,4.4794871e+03,3.8364102e+03,3.1307692e+03,3.6641025e+03,3.6641025e+03,3.4164102e+03,4.3282050e+03,4.7933332e+03,2.5543589e+03,4.6912819e+03,4.0461537e+03,3.4676922e+03,3.8169230e+03
3.2712820e+03,3.2179486e+03,4.4728204e+03,3.8317948e+03,3.1348717e+03,3.6605127e+03,3.6605127e+03,3.4179486e+03,4.3302563e+03,4.7928204e+03,2.5702563e+03,4.6958973e+03,4.0502563e+03,3.4758974e+03,3.8246153e+03
3.2753845e+03,3.2133333e+03,4.4697435e+03,3.8251281e+03,3.1538461e+03,3.6666666e+03,3.6666666e+03,3.4251281e+03,4.3451281e+03,4.8030768e+03,2.5923076e+03,4.7066666e+03,4.0620512e+03,3.4871794e+03,3.8394871e+03
3.2917948e+03,3.2220512e+03,4.4779486e+03,3.8369230e+03,3.1779486e+03,3.6846153e+03,3.6846153e+03,3.4430768e+03,4.3569230e+03,4.8241024e+03,2.6123076e+03,4.7199999e+03,4.0815384e+03,3.5005127e+03,3.8543589e+03
3.3035897e+03,3.2241025e+03,4.4794871e+03,3.8456409e+03,3.1846153e+03,3.6851281e+03,3.6851281e+03,3.4533332e+03,4.3471794e+03,4.8189742e+03,2.6261538e+03,4.7220512e+03,4.0917948e+03,3.5066666e+03,3.8589743e+03
3.3020512e+03,3.2164102e+03,4.4717948e+03,3.8369230e+03,3.1799999e+03,3.6666666e+03,3.6666666e+03,3.4523076e+03,4.3353845e+03,4.7933332e+03,2.6312820e+03,4.7194871e+03,4.0948717e+03,3.5082050e+03,3.8584614e+03
3.3117948e+03,3.2153845e+03,4.4764101e+03,3.8343589e+03,3.1876922e+03,3.6687179e+03,3.6687179e+03,3.4599999e+03,4.3405127e+03,4.7928204e+03,2.6358974e+03,4.7282050e+03,4.1076922e+03,3.5189743e+03,3.8666666e+03
3.3487179e+03,3.2379486e+03,4.4984614e+03,3.8558973e+03,3.2169230e+03,3.6938461e+03,3.6938461e+03,3.4764102e+03,4.3533332e+03,4.8184614e+03,2.6620512e+03,4.7507691e+03,4.1369230e+03,3.5456409e+03,3.8933332e+03
3.3794871e+03,3.2558974e+03,4.5189742e+03,3.8748717e+03,3.2446153e+03,3.7015384e+03,3.7015384e+03,3.4841025e+03,4.3610255e+03,4.8348717e+03,2.6953845e+03,4.7717948e+03,4.1605127e+03,3.5697435e+03,3.9174358e+03
3.3882050e+03,3.2507692e+03,4.5179486e+03,3.8753845e+03,3.2564102e+03,3.6923076e+03,3.6923076e+03,3.4861538e+03,4.3661537e+03,4.8410255e+03,2.7092307e+03,4.7764101e+03,4.1687178e+03,3.5764102e+03,3.9215384e+03
3.3943589e+03,3.2533333e+03,4.5112819e+03,3.8764102e+03,3.2712820e+03,3.6994871e+03,3.6994871e+03,3.5005127e+03,4.3738460e+03,4.8446153e+03,2.7215384e+03,4.7830768e+03,4.1825640e+03,3.5866666e+03,3.9251281e+03
3.4107691e+03,3.2692307e+03,4.5153845e+03,3.8861538e+03,3.2928204e+03,3.7174358e+03,3.7174358e+03,3.5184615e+03,4.3810255e+03,4.8512819e+03,2.7410256e+03,4.7969230e+03,4.1994871e+03,3.6015384e+03,3.9369230e+03
3.4246153e+03,3.2687179e+03,4.5205127e+03,3.8928204e+03,3.3097435e+03,3.7205127e+03,3.7205127e+03,3.5261538e+03,4.3825640e+03,4.8625640e+03,2.7476922e+03,4.7974358e+03,4.2071794e+03,3.6025640e+03,3.9441025e+03
3.4338461e+03,3.2646153e+03,4.5276922e+03,3.8969230e+03,3.3302563e+03,3.7225640e+03,3.7225640e+03,3.5333332e+03,4.3815384e+03,4.8646153e+03,2.7517948e+03,4.7984614e+03,4.2164102e+03,3.6082050e+03,3.9528204e+03
3.4456409e+03,3.2743589e+03,4.5353845e+03,3.9051281e+03,3.3399999e+03,3.7235897e+03,3.7235897e+03,3.5425640e+03,4.3835896e+03,4.8589742e+03,2.7743589e+03,4.8184614e+03,4.2312819e+03,3.6292307e+03,3.9666666e+03
3.4487179e+03,3.2733333e+03,4.5302563e+03,3.9112820e+03,3.3230768e+03,3.7123076e+03,3.7123076e+03,3.5451281e+03,4.3866666e+03,4.8579486e+03,2.7943589e+03,4.8328204e+03,4.2358973e+03,3.6435897e+03,3.9743589e+03
3.4517948e+03,3.2723076e+03,4.5287178e+03,3.9153845e+03,3.3199999e+03,3.7138461e+03,3.7138461e+03,3.5497435e+03,4.3953845e+03,4.8656409e+03,2.8035897e+03,4.8435896e+03,4.2528204e+03,3.6574358e+03,3.9851281e+03
3.4687179e+03,3.2902563e+03,4.5451281e+03,3.9220512e+03,3.3512820e+03,3.7343589e+03,3.7343589e+03,3.5635897e+03,4.4087178e+03,4.8799999e+03,2.8215384e+03,4.8594871e+03,4.2856409e+03,3.6830768e+03,4.0051281e+03
3.4841025e+03,3.3020512e+03,4.5502563e+03,3.9297435e+03,3.3717948e+03,3.7430768e+03,3.7430768e+03,3.5743589e+03,4.4087178e+03,4.8861537e+03,2.8353845e+03,4.8666665e+03,4.2964102e+03,3.6984614e+03,4.0184614e+03
3.4897435e+03,3.2974358e+03,4.5389742e+03,3.9364102e+03,3.3646153e+03,3.7384614e+03,3.7384614e+03,3.5810256e+03,4.3994871e+03,4.8779486e+03,2.8384615e+03,4.8702563e+03,4.2948717e+03,3.7020512e+03,4.0220512e+03
3.4912820e+03,3.2917948e+03,4.5348717e+03,3.9405127e+03,3.3579486e+03,3.7282050e+03,3.7282050e+03,3.5846153e+03,4.3958973e+03,4.8697435e+03,2.8497435e+03,4.8712819e+03,4.3041025e+03,3.7066666e+03,4.0256409e+03
3.4953845e+03,3.2912820e+03,4.5343589e+03,3.9415384e+03,3.3641025e+03,3.7179486e+03,3.7179486e+03,3.5882050e+03,4.3969230e+03,4.8753845e+03,2.8625640e+03,4.8671794e+03,4.3117948e+03,3.7138461e+03,4.0317948e+03
3.5123076e+03,3.2958974e+03,4.5389742e+03,3.9461537e+03,3.3805127e+03,3.7353845e+03,3.7353845e+03,3.6041025e+03,4.4041025e+03,4.8907691e+03,2.8733333e+03,4.8774358e+03,4.3220512e+03,3.7297435e+03,4.0451281e+03
3.5405127e+03,3.3087179e+03,4.5523076e+03,3.9584614e+03,3.3989743e+03,3.7620512e+03,3.7620512e+03,3.6220512e+03,4.4199999e+03,4.8989742e+03,2.8999999e+03,4.9025640e+03,4.3461537e+03,3.7543589e+03,4.0656409e+03
3.5615384e+03,3.3184615e+03,4.5635896e+03,3.9702563e+03,3.4123076e+03,3.7656409e+03,3.7656409e+03,3.6292307e+03,4.4302563e+03,4.9076922e+03,2.9348717e+03,4.9179486e+03,4.3687178e+03,3.7728204e+03,4.0820512e+03
3.5656409e+03,3.3153845e+03,4.5630768e+03,3.9723076e+03,3.4266666e+03,3.7656409e+03,3.7656409e+03,3.6317948e+03,4.4287178e+03,4.9220512e+03,2.9425640e+03,4.9199999e+03,4.3738460e+03,3.7789743e+03,4.0851281e+03
3.5784615e+03,3.3148717e+03,4.5635896e+03,3.9758973e+03,3.4476922e+03,3.7702563e+03,3.7702563e+03,3.6405127e+03,4.4282050e+03,4.9205127e+03,2.9461538e+03,4.9261537e+03,4.3820512e+03,3.7871794e+03,4.0876922e+03
3.6035897e+03,3.3271794e+03,4.5733332e+03,3.9887179e+03,3.4671794e+03,3.7707691e+03,3.7707691e+03,3.6487179e+03,4.4282050e+03,4.9025640e+03,2.9641025e+03,4.9379486e+03,4.4020512e+03,3.8025640e+03,4.0979486e+03
3.6235897e+03,3.3358974e+03,4.5866666e+03,4.0030768e+03,3.4830768e+03,3.7799999e+03,3.7799999e+03,3.6584614e+03,4.4328204e+03,4.9082050e+03,2.9789743e+03,4.9456409e+03,4.4210255e+03,3.8158973e+03,4.1117948e+03
3.6353845e+03,3.3379486e+03,4.5897435e+03,4.0076922e+03,3.4943589e+03,3.7897435e+03,3.7897435e+03,3.6723076e+03,4.4492307e+03,4.9369230e+03,2.9948717e+03,4.9487178e+03,4.4338460e+03,3.8261538e+03,4.1194871e+03
3.6456409e+03,3.3420512e+03,4.5846153e+03,4.0066666e+03,3.5061538e+03,3.7830768e+03,3.7830768e+03,3.6830768e+03,4.4589742e+03,4.9451281e+03,3.0138461e+03,4.9569230e+03,4.4410255e+03,3.8374358e+03,4.1179486e+03
3.6605127e+03,3.3482050e+03,4.5902563e+03,4.0153845e+03,3.5210256e+03,3.7835897e+03,3.7835897e+03,3.6923076e+03,4.4610255e+03,4.9399999e+03,3.0292307e+03,4.9687178e+03,4.4523076e+03,3.8533332e+03,4.1241025e+03
3.6810256e+03,3.3558974e+03,4.6041025e+03,4.0323076e+03,3.5384615e+03,3.8015384e+03,3.8015384e+03,3.7041025e+03,4.4646153e+03,4.9420512e+03,3.0512820e+03,4.9830768e+03,4.4707691e+03,3.8723076e+03,4.1482050e+03
3.7030768e+03,3.3697435e+03,4.6092307e+03,4.0446153e+03,3.5646153e+03,3.8169230e+03,3.8169230e+03,3.7210256e+03,4.4671794e+03,4.9502563e+03,3.0789743e+03,5.0035896e+03,4.4928204e+03,3.8933332e+03,4.1723076e+03
3.7189743e+03,3.3774358e+03,4.6066666e+03,4.0502563e+03,3.5912820e+03,3.8256409e+03,3.8256409e+03,3.7348717e+03,4.4661537e+03,4.9553845e+03,3.0876922e+03,5.0158973e+03,4.5071794e+03,3.9097435e+03,4.1784614e+03
3.7317948e+03,3.3717948e+03,4.6087178e+03,4.0553845e+03,3.6005127e+03,3.8287179e+03,3.8287179e+03,3.7374358e+03,4.4620512e+03,4.9553845e+03,3.0825640e+03,5.0133332e+03,4.5082050e+03,3.9169230e+03,4.1789743e+03
3.7502563e+03,3.3712820e+03,4.6169230e+03,4.0615384e+03,3.5989743e+03,3.8184614e+03,3.8184614e+03,3.7328204e+03,4.4615384e+03,4.9512819e+03,3.0917948e+03,5.0123076e+03,4.5102563e+03,3.9225640e+03,4.1820512e+03
3.7733332e+03,3.3830768e+03,4.6241025e+03,4.0733332e+03,3.6123076e+03,3.8087179e+03,3.8087179e+03,3.7333332e+03,4.4666666e+03,4.9456409e+03,3.1169230e+03,5.0220512e+03,4.5235896e+03,3.9338461e+03,4.1871794e+03
3.7989743e+03,3.3897435e+03,4.6343589e+03,4.0887178e+03,3.6323076e+03,3.8189743e+03,3.8189743e+03,3.7492307e+03,4.4764101e+03,4.9523076e+03,3.1441025e+03,5.0353845e+03,4.5425640e+03,3.9517948e+03,4.2010255e+03
3.8169230e+03,3.3907691e+03,4.6384614e+03,4.0958973e+03,3.6441025e+03,3.8389743e+03,3.8389743e+03,3.7692307e+03,4.4846153e+03,4.9712819e+03,3.1599999e+03,5.0466665e+03,4.5574358e+03,3.9712820e+03,4.2153845e+03
3.8251281e+03,3.3958974e+03,4.6333332e+03,4.0989743e+03,3.6666666e+03,3.8466666e+03,3.8466666e+03,3.7774358e+03,4.4882050e+03,4.9851281e+03,3.1702563e+03,5.0594871e+03,4.5738460e+03,3.9871794e+03,4.2241025e+03
3.8405127e+03,3.4020512e+03,4.6323076e+03,4.1082050e+03,3.6938461e+03,3.8456409e+03,3.8456409e+03,3.7825640e+03,4.4928204e+03,4.9871794e+03,3.1928204e+03,5.0753845e+03,4.5917948e+03,4.0025640e+03,4.2348717e+03
3.8656409e+03,3.4102563e+03,4.6430768e+03,4.1235896e+03,3.7123076e+03,3.8564102e+03,3.8564102e+03,3.7994871e+03,4.5025640e+03,4.9974358e+03,3.2230768e+03,5.0846153e+03,4.6025640e+03,4.0189743e+03,4.2502563e+03
3.8897435e+03,3.4230768e+03,4.6533332e+03,4.1364102e+03,3.7369230e+03,3.8789743e+03,3.8789743e+03,3.8199999e+03,4.5117948e+03,5.0123076e+03,3.2441025e+03,5.0871794e+03,4.6087178e+03,4.0358973e+03,4.2625640e+03
3.8989743e+03,3.4241025e+03,4.6538460e+03,4.1405127e+03,3.7589743e+03,3.8887179e+03,3.8887179e+03,3.8333332e+03,4.5123076e+03,5.0107691e+03,3.2579486e+03,5.0943588e+03,4.6199999e+03,4.0487178e+03,4.2733332e+03
3.9030768e+03,3.4179486e+03,4.6543589e+03,4.1435896e+03,3.7692307e+03,3.8789743e+03,3.8789743e+03,3.8405127e+03,4.5071794e+03,5.0046153e+03,3.2651281e+03,5.1030768e+03,4.6338460e+03,4.0538461e+03,4.2856409e+03
3.9179486e+03,3.4261538e+03,4.6569230e+03,4.1502563e+03,3.7784614e+03,3.8764102e+03,3.8764102e+03,3.8461538e+03,4.5056409e+03,5.0035896e+03,3.2671794e+03,5.1035896e+03,4.6399999e+03,4.0610255e+03,4.2958973e+03
3.9348717e+03,3.4369230e+03,4.6579486e+03,4.1548717e+03,3.7948717e+03,3.8876922e+03,3.8876922e+03,3.8528204e+03,4.5102563e+03,5.0061537e+03,3.2794871e+03,5.1051281e+03,4.6466666e+03,4.0769230e+03,4.3041025e+03
3.9512820e+03,3.4461538e+03,4.6676922e+03,4.1661537e+03,3.8189743e+03,3.8928204e+03,3.8928204e+03,3.8589743e+03,4.5189742e+03,5.0148717e+03,3.3087179e+03,5.1220512e+03,4.6656409e+03,4.1005127e+03,4.3220512e+03
3.9707691e+03,3.4553845e+03,4.6815383e+03,4.1825640e+03,3.8353845e+03,3.8943589e+03,3.8943589e+03,3.8666666e+03,4.5271794e+03,5.0256409e+03,3.3353845e+03,5.1441024e+03,4.6866666e+03,4.1205127e+03,4.3435896e+03
3.9882050e+03,3.4641025e+03,4.6835896e+03,4.1923076e+03,3.8374358e+03,3.8984614e+03,3.8984614e+03,3.8738461e+03,4.5323076e+03,5.0225640e+03,3.3492307e+03,5.1574358e+03,4.7025640e+03,4.1333332e+03,4.3564101e+03
4.0030768e+03,3.4779486e+03,4.6938460e+03,4.2020512e+03,3.8497435e+03,3.9025640e+03,3.9025640e+03,3.8820512e+03,4.5410255e+03,5.0184614e+03,3.3651281e+03,5.1666665e+03,4.7205127e+03,4.1487178e+03,4.3712819e+03
4.0128204e+03,3.4820512e+03,4.7056409e+03,4.2061537e+03,3.8733332e+03,3.9056409e+03,3.9056409e+03,3.8928204e+03,4.5512819e+03,5.0307691e+03,3.3789743e+03,5.1671794e+03,4.7323076e+03,4.1579486e+03,4.3820512e+03
4.0158973e+03,3.4738461e+03,4.6953845e+03,4.1984614e+03,3.8851281e+03,3.9102563e+03,3.9102563e+03,3.8984614e+03,4.5456409e+03,5.0364101e+03,3.3789743e+03,5.1599999e+03,4.7374358e+03,4.1569230e+03,4.3805127e+03
4.0282050e+03,3.4810256e+03,4.6902563e+03,4.2046153e+03,3.8994871e+03,3.9194871e+03,3.9194871e+03,3.9061538e+03,4.5369230e+03,5.0302563e+03,3.3928204e+03,5.1615383e+03,4.7461537e+03,4.1651281e+03,4.3856409e+03
4.0430768e+03,3.4964102e+03,4.7005127e+03,4.2174358e+03,3.9169230e+03,3.9266666e+03,3.9266666e+03,3.9199999e+03,4.5430768e+03,5.0302563e+03,3.4220512e+03,5.1733332e+03,4.7497435e+03,4.1856409e+03,4.3969230e+03
4.0425640e+03,3.4943589e+03,4.6989742e+03,4.2189743e+03,3.9297435e+03,3.9251281e+03,3.9251281e+03,3.9297435e+03,4.5461537e+03,5.0394871e+03,3.4328204e+03,5.1789742e+03,4.7502563e+03,4.1958973e+03,4.3969230e+03
4.0482050e+03,3.4958974e+03,4.6953845e+03,4.2235896e+03,3.9528204e+03,3.9282050e+03,3.9282050e+03,3.9312820e+03,4.5507691e+03,5.0517947e+03,3.4399999e+03,5.1851281e+03,4.7651281e+03,4.2035896e+03,4.3999999e+03
4.0692307e+03,3.5061538e+03,4.6999999e+03,4.2343589e+03,3.9692307e+03,3.9338461e+03,3.9338461e+03,3.9369230e+03,4.5656409e+03,5.0594871e+03,3.4692307e+03,5.1948717e+03,4.7810255e+03,4.2230768e+03,4.4143589e+03
4.0805127e+03,3.5015384e+03,4.6948717e+03,4.2399999e+03,3.9697435e+03,3.9338461e+03,3.9338461e+03,3.9476922e+03,4.5661537e+03,5.0543589e+03,3.4830768e+03,5.1999999e+03,4.7810255e+03,4.2353845e+03,4.4220512e+03
4.0856409e+03,3.4999999e+03,4.6917948e+03,4.2471794e+03,3.9815384e+03,3.9425640e+03,3.9425640e+03,3.9615384e+03,4.5574358e+03,5.0492306e+03,3.4815384e+03,5.2020512e+03,4.7882050e+03,4.2353845e+03,4.4276922e+03
4.1015384e+03,3.5184615e+03,4.7020512e+03,4.2605127e+03,4.0071794e+03,3.9589743e+03,3.9589743e+03,3.9738461e+03,4.5702563e+03,5.0599999e+03,3.5035897e+03,5.2123076e+03,4.8133332e+03,4.2482050e+03,4.4430768e+03
4.1194871e+03,3.5307691e+03,4.7097435e+03,4.2651281e+03,4.0246153e+03,3.9594871e+03,3.9594871e+03,3.9784614e+03,4.5861537e+03,5.0712819e+03,3.5292307e+03,5.2271794e+03,4.8348717e+03,4.2753845e+03,4.4579486e+03
4.1292307e+03,3.5266666e+03,4.7102563e+03,4.2615384e+03,4.0343589e+03,3.9543589e+03,3.9543589e+03,3.9820512e+03,4.5841025e+03,5.0728204e+03,3.5338461e+03,5.2328204e+03,4.8410255e+03,4.2846153e+03,4.4615384e+03
4.1435896e+03,3.5282050e+03,4.7092307e+03,4.2605127e+03,4.0476922e+03,3.9579486e+03,3.9579486e+03,3.9887179e+03,4.5830768e+03,5.0707691e+03,3.5461538e+03,5.2287178e+03,4.8410255e+03,4.2815384e+03,4.4599999e+03
4.1676922e+03,3.5446153e+03,4.7143589e+03,4.2728204e+03,4.0641025e+03,3.9671794e+03,3.9671794e+03,3.9999999e+03,4.5964101e+03,5.0723076e+03,3.5728204e+03,5.2302563e+03,4.8512819e+03,4.2979486e+03,4.4733332e+03
4.1856409e+03,3.5589743e+03,4.7261537e+03,4.2897435e+03,4.0815384e+03,3.9779486e+03,3.9779486e+03,4.0205127e+03,4.6123076e+03,5.0820512e+03,3.5917948e+03,5.2441024e+03,4.8676922e+03,4.3220512e+03,4.4969230e+03
4.1989743e+03,3.5656409e+03,4.7374358e+03,4.2974358e+03,4.0984614e+03,3.9866666e+03,3.9866666e+03,4.0384614e+03,4.6164101e+03,5.0938460e+03,3.6112820e+03,5.2579486e+03,4.8825640e+03,4.3389743e+03,4.5107691e+03
4.2189743e+03,3.5723076e+03,4.7466666e+03,4.3051281e+03,4.1128204e+03,3.9876922e+03,3.9876922e+03,4.0435896e+03,4.6148717e+03,5.0964101e+03,3.6389743e+03,5.2651281e+03,4.8984614e+03,4.3512819e+03,4.5194871e+03
4.2307691e+03,3.5753845e+03,4.7497435e+03,4.3128204e+03,4.1241025e+03,3.9892307e+03,3.9892307e+03,4.0461537e+03,4.6174358e+03,5.0897435e+03,3.6446153e+03,5.2671794e+03,4.9107691e+03,4.3579486e+03,4.5312819e+03
